Order_ID,Order_Date,Customer_Location,Latitude,Longitude,Product_Category,Quantity,Unit_Price,Vendor_Name,Shipping_Mode,Shipping_Cost,Actual_Shipping_Days,Planned_Lead_Time,Delivery_Status,Risk_Score
CS-2024-0665,2024-04-15,Jakarta,-6.2088,106.8456,Consumer Goods,37,14107433,CV Samudera Jaya,Air,685000,3,3,On Time,0
CS-2024-0666,2024-03-02,Medan,3.5952,98.6722,Industrial Parts,32,45852983,PT Trans Khatulistiwa,Truck,310000,4,4,On Time,3
CS-2024-0667,2024-01-22,Banjarmasin,-3.3194,114.5908,Automotive,115,25410577,CV Persada Cargo,Truck,725000,12,7,Late,57
CS-2024-0668,2024-09-18,Jakarta,-6.2088,106.8456,Medical Supplies,36,27201241,PT Khatulistiwa Trans Express,Sea,280000,1,1,On Time,1
CS-2024-0669,2024-09-01,Medan,3.5952,98.6722,Industrial Parts,47,34220540,CV Bahari Persada,Truck,385000,5,5,On Time,0
CS-2024-0670,2024-12-23,Denpasar,-8.6705,115.2126,Automotive,25,21682997,PT Trans Khatulistiwa,Air,625000,8,4,Late,38
CS-2024-0671,2024-07-13,Surabaya,-7.2575,112.7521,Industrial Parts,41,22339653,CV Bahari Persada,Sea,305000,2,2,On Time,0
CS-2024-0672,2024-05-01,Surabaya,-7.2575,112.7521,Medical Supplies,103,32131451,CV Persada Cargo,Truck,665000,7,2,Late,61
CS-2024-0673,2024-04-17,Banjarmasin,-3.3194,114.5908,Automotive,57,47524028,CV Samudera Jaya,Truck,435000,6,6,On Time,0
CS-2024-0674,2024-08-18,Jakarta,-6.2088,106.8456,Consumer Goods,17,38846657,PT Khatulistiwa Trans Express,Sea,185000,3,3,On Time,0
CS-2024-0675,2024-05-18,Medan,3.5952,98.6722,Consumer Goods,63,37768239,PT Jaya Nusantara Logistik,Truck,465000,5,5,On Time,0
CS-2024-0676,2024-08-30,Jakarta,-6.2088,106.8456,Industrial Parts,11,12351913,PT Jaya Nusantara Logistik,Truck,205000,1,1,On Time,5
CS-2024-0677,2024-09-21,Jayapura,-2.533,140.7181,Medical Supplies,24,33156528,CV Bahari Persada,Truck,270000,14,14,On Time,10
CS-2024-0678,2024-07-22,Jakarta,-6.2088,106.8456,Industrial Parts,36,46841568,PT Khatulistiwa Trans Express,Air,680000,1,1,On Time,2
CS-2024-0679,2024-11-18,Jakarta,-6.2088,106.8456,Industrial Parts,48,30689245,PT Trans Khatulistiwa,Truck,390000,2,2,On Time,3
CS-2024-0680,2024-10-12,Bandung,-6.9175,107.6191,Medical Supplies,54,23594863,PT Samudera Logistik Nusantara,Truck,420000,11,1,Late,95
CS-2024-0681,2024-11-06,Jakarta,-6.2088,106.8456,Consumer Goods,148,39212000,CV Persada Cargo,Sea,840000,6,3,Late,59
CS-2024-0682,2024-06-30,Bandung,-6.9175,107.6191,Medical Supplies,137,45677206,CV Persada Cargo,Truck,835000,5,3,Late,61
CS-2024-0683,2024-11-10,Morotai,2.3271,128.49,Medical Supplies,36,31621875,CV Bahari Persada,Sea,280000,11,11,On Time,20
CS-2024-0684,2024-06-21,Surabaya,-7.2575,112.7521,Automotive,89,42864041,CV Persada Cargo,Sea,545000,4,2,Late,57
CS-2024-0685,2024-06-24,Surabaya,-7.2575,112.7521,Consumer Goods,44,21537425,CV Bahari Persada,Sea,320000,2,2,On Time,4
CS-2024-0686,2024-11-26,Morotai,2.3271,128.49,Automotive,46,18703151,CV Bahari Persada,Truck,380000,12,12,On Time,18
CS-2024-0687,2024-08-18,Jakarta,-6.2088,106.8456,Automotive,34,11728528,PT Khatulistiwa Trans Express,Air,670000,1,1,On Time,5
CS-2024-0688,2024-05-08,Medan,3.5952,98.6722,Industrial Parts,21,14631213,PT Khatulistiwa Trans Express,Truck,255000,4,4,On Time,2
CS-2024-0689,2024-10-07,Surabaya,-7.2575,112.7521,Industrial Parts,13,2269319,CV Samudera Jaya,Truck,215000,3,3,On Time,0
CS-2024-0690,2024-02-23,Surabaya,-7.2575,112.7521,Medical Supplies,19,41980134,PT Khatulistiwa Trans Express,Air,595000,3,3,On Time,1
CS-2024-0691,2024-06-07,Jakarta,-6.2088,106.8456,Consumer Goods,18,17102499,PT Trans Khatulistiwa,Truck,240000,2,2,On Time,0
CS-2024-0692,2024-09-26,Banjarmasin,-3.3194,114.5908,Consumer Goods,30,2417387,PT Samudera Logistik Nusantara,Sea,250000,16,6,Late,92
CS-2024-0693,2024-08-27,Jakarta,-6.2088,106.8456,Medical Supplies,45,37312250,PT Jaya Nusantara Logistik,Air,725000,3,3,On Time,4
CS-2024-0694,2024-11-01,Makassar,-5.1476,119.4327,Automotive,31,42848882,PT Trans Khatulistiwa,Sea,255000,7,7,On Time,5
CS-2024-0695,2024-09-30,Bandung,-6.9175,107.6191,Medical Supplies,12,23798070,PT Jaya Nusantara Logistik,Sea,160000,1,1,On Time,2
CS-2024-0696,2024-06-06,Makassar,-5.1476,119.4327,Medical Supplies,11,28162529,CV Bahari Persada,Air,555000,6,6,Damaged/Returned,3
CS-2024-0697,2024-03-10,Morotai,2.3271,128.49,Medical Supplies,40,19744288,CV Bahari Persada,Truck,350000,14,14,Damaged/Returned,17
CS-2024-0698,2024-09-01,Jayapura,-2.533,140.7181,Medical Supplies,59,1112878,CV Samudera Jaya,Truck,445000,12,12,On Time,10
CS-2024-0699,2024-10-07,Bandung,-6.9175,107.6191,Medical Supplies,31,13154784,PT Jaya Nusantara Logistik,Sea,255000,2,2,On Time,0
CS-2024-0700,2024-11-26,Palembang,-2.9761,104.7754,Automotive,19,25891179,PT Khatulistiwa Trans Express,Truck,245000,4,4,On Time,0
CS-2024-0701,2024-09-21,Jakarta,-6.2088,106.8456,Medical Supplies,15,19604340,PT Trans Khatulistiwa,Sea,175000,3,3,On Time,1
CS-2024-0702,2024-04-06,Bandung,-6.9175,107.6191,Industrial Parts,39,12741138,PT Khatulistiwa Trans Express,Truck,345000,1,1,On Time,4
CS-2024-0703,2024-08-19,Jakarta,-6.2088,106.8456,Medical Supplies,121,47507920,CV Persada Cargo,Truck,755000,3,1,Late,57
CS-2024-0704,2024-01-26,Surabaya,-7.2575,112.7521,Industrial Parts,25,12978060,PT Samudera Logistik Nusantara,Truck,275000,2,2,On Time,2
CS-2024-0705,2024-01-05,Makassar,-5.1476,119.4327,Consumer Goods,21,6553017,PT Khatulistiwa Trans Express,Air,605000,7,7,On Time,1
CS-2024-0706,2024-06-08,Jakarta,-6.2088,106.8456,Automotive,8,25424036,PT Jaya Nusantara Logistik,Sea,140000,1,1,On Time,0
CS-2024-0707,2024-01-29,Morotai,2.3271,128.49,Medical Supplies,31,26834979,CV Bahari Persada,Air,655000,14,14,On Time,13
CS-2024-0708,2024-05-08,Banjarmasin,-3.3194,114.5908,Automotive,41,1346611,PT Samudera Logistik Nusantara,Sea,305000,5,5,On Time,2
CS-2024-0709,2024-05-06,Bandung,-6.9175,107.6191,Industrial Parts,18,13866735,PT Jaya Nusantara Logistik,Sea,190000,1,1,On Time,0
CS-2024-0710,2024-08-30,Jayapura,-2.533,140.7181,Automotive,33,46230819,CV Bahari Persada,Truck,315000,11,11,On Time,10
CS-2024-0711,2024-10-08,Jakarta,-6.2088,106.8456,Industrial Parts,37,17499530,PT Jaya Nusantara Logistik,Sea,285000,2,2,On Time,0
CS-2024-0712,2024-12-07,Makassar,-5.1476,119.4327,Consumer Goods,38,8078500,PT Khatulistiwa Trans Express,Sea,290000,10,7,Late,35
CS-2024-0713,2024-03-26,Jakarta,-6.2088,106.8456,Medical Supplies,13,39738342,PT Samudera Logistik Nusantara,Truck,215000,1,1,Damaged/Returned,0
CS-2024-0714,2024-10-24,Surabaya,-7.2575,112.7521,Automotive,91,46698180,CV Persada Cargo,Air,955000,5,2,Late,57
CS-2024-0715,2024-09-12,Jakarta,-6.2088,106.8456,Industrial Parts,87,46532965,CV Persada Cargo,Truck,585000,5,3,Late,60
CS-2024-0716,2024-11-26,Surabaya,-7.2575,112.7521,Consumer Goods,142,47565334,CV Persada Cargo,Air,1210000,4,1,Late,60
CS-2024-0717,2024-10-12,Surabaya,-7.2575,112.7521,Medical Supplies,62,29941926,PT Trans Khatulistiwa,Air,810000,1,1,On Time,0
CS-2024-0718,2024-03-09,Bandung,-6.9175,107.6191,Medical Supplies,13,3150031,PT Jaya Nusantara Logistik,Sea,165000,2,2,On Time,3
CS-2024-0719,2024-12-22,Denpasar,-8.6705,115.2126,Automotive,121,13235640,CV Persada Cargo,Air,1105000,14,6,Late,64
CS-2024-0720,2024-10-10,Denpasar,-8.6705,115.2126,Consumer Goods,117,5122229,CV Persada Cargo,Air,1085000,11,7,Late,63
CS-2024-0721,2024-07-06,Jakarta,-6.2088,106.8456,Automotive,23,548306,CV Samudera Jaya,Sea,215000,3,3,On Time,0
CS-2024-0722,2024-01-10,Denpasar,-8.6705,115.2126,Medical Supplies,47,42120737,PT Khatulistiwa Trans Express,Truck,385000,4,4,On Time,3
CS-2024-0723,2024-07-17,Denpasar,-8.6705,115.2126,Consumer Goods,38,35669726,PT Trans Khatulistiwa,Truck,340000,5,5,On Time,0
CS-2024-0724,2024-07-28,Surabaya,-7.2575,112.7521,Medical Supplies,38,7913122,PT Samudera Logistik Nusantara,Sea,290000,3,3,On Time,0
CS-2024-0725,2024-04-01,Jakarta,-6.2088,106.8456,Industrial Parts,12,14061294,PT Samudera Logistik Nusantara,Truck,210000,1,1,On Time,4
CS-2024-0726,2024-11-24,Makassar,-5.1476,119.4327,Automotive,24,44652348,PT Jaya Nusantara Logistik,Sea,220000,6,6,On Time,0
CS-2024-0727,2024-11-06,Surabaya,-7.2575,112.7521,Industrial Parts,30,1378193,PT Khatulistiwa Trans Express,Sea,250000,2,2,On Time,0
CS-2024-0728,2024-08-27,Banjarmasin,-3.3194,114.5908,Industrial Parts,127,24721337,CV Persada Cargo,Sea,735000,9,7,Late,64
CS-2024-0729,2024-05-16,Jakarta,-6.2088,106.8456,Industrial Parts,66,49778061,PT Samudera Logistik Nusantara,Truck,480000,1,1,On Time,3
CS-2024-0730,2024-02-19,Jayapura,-2.533,140.7181,Industrial Parts,25,49165464,PT Khatulistiwa Trans Express,Sea,225000,13,13,On Time,18
CS-2024-0731,2024-12-02,Jakarta,-6.2088,106.8456,Consumer Goods,1,38753909,PT Trans Khatulistiwa,Air,505000,7,3,Late,43
CS-2024-0732,2024-07-31,Jakarta,-6.2088,106.8456,Industrial Parts,138,43357351,CV Persada Cargo,Truck,840000,8,3,Late,56
CS-2024-0733,2024-03-26,Surabaya,-7.2575,112.7521,Consumer Goods,37,37407557,PT Jaya Nusantara Logistik,Sea,285000,2,2,On Time,3
CS-2024-0734,2024-11-03,Surabaya,-7.2575,112.7521,Automotive,30,24144068,CV Bahari Persada,Sea,250000,2,2,On Time,1
CS-2024-0735,2024-11-20,Surabaya,-7.2575,112.7521,Automotive,1,49212155,CV Bahari Persada,Sea,105000,1,1,On Time,0
CS-2024-0736,2024-07-11,Jakarta,-6.2088,106.8456,Medical Supplies,34,24659764,PT Jaya Nusantara Logistik,Truck,320000,2,2,Damaged/Returned,0
CS-2024-0737,2024-05-25,Makassar,-5.1476,119.4327,Industrial Parts,38,35236176,PT Khatulistiwa Trans Express,Truck,340000,4,4,On Time,0
CS-2024-0738,2024-04-19,Makassar,-5.1476,119.4327,Medical Supplies,10,1956354,CV Samudera Jaya,Sea,150000,6,6,On Time,3
CS-2024-0739,2024-10-11,Jakarta,-6.2088,106.8456,Consumer Goods,19,6827502,PT Samudera Logistik Nusantara,Truck,245000,9,2,Late,87
CS-2024-0740,2024-05-15,Morotai,2.3271,128.49,Medical Supplies,29,39567808,CV Bahari Persada,Air,645000,11,11,On Time,14
CS-2024-0741,2024-02-17,Jakarta,-6.2088,106.8456,Automotive,21,38689301,PT Khatulistiwa Trans Express,Sea,205000,1,1,On Time,2
CS-2024-0742,2024-03-29,Jakarta,-6.2088,106.8456,Automotive,23,46777943,PT Trans Khatulistiwa,Sea,215000,1,1,On Time,0
CS-2024-0743,2024-01-20,Surabaya,-7.2575,112.7521,Automotive,34,5766528,CV Samudera Jaya,Air,670000,2,2,On Time,1
CS-2024-0744,2024-08-01,Jakarta,-6.2088,106.8456,Industrial Parts,20,15714765,PT Trans Khatulistiwa,Sea,200000,3,3,On Time,5
CS-2024-0745,2024-11-19,Bandung,-6.9175,107.6191,Automotive,6,4132465,CV Bahari Persada,Sea,130000,1,1,On Time,4
CS-2024-0746,2024-03-17,Medan,3.5952,98.6722,Medical Supplies,43,34215601,PT Trans Khatulistiwa,Air,715000,5,5,On Time,1
CS-2024-0747,2024-08-16,Bandung,-6.9175,107.6191,Industrial Parts,14,15403914,PT Jaya Nusantara Logistik,Truck,220000,2,2,On Time,0
CS-2024-0748,2024-02-12,Denpasar,-8.6705,115.2126,Automotive,26,38848728,PT Trans Khatulistiwa,Air,630000,7,7,On Time,1
CS-2024-0749,2024-09-13,Surabaya,-7.2575,112.7521,Automotive,22,47333297,PT Khatulistiwa Trans Express,Air,610000,2,2,On Time,2
CS-2024-0750,2024-07-21,Surabaya,-7.2575,112.7521,Consumer Goods,111,38159320,CV Persada Cargo,Sea,655000,6,3,Late,56
CS-2024-0751,2024-05-16,Banjarmasin,-3.3194,114.5908,Automotive,43,22203787,PT Trans Khatulistiwa,Sea,315000,4,4,On Time,1
CS-2024-0752,2024-08-04,Jakarta,-6.2088,106.8456,Medical Supplies,41,23874544,PT Khatulistiwa Trans Express,Truck,355000,2,2,On Time,0
CS-2024-0753,2024-06-05,Surabaya,-7.2575,112.7521,Consumer Goods,98,23969070,CV Persada Cargo,Truck,640000,8,3,Late,55
CS-2024-0754,2024-04-29,Surabaya,-7.2575,112.7521,Consumer Goods,29,46493679,CV Bahari Persada,Air,645000,3,3,On Time,0
CS-2024-0755,2024-01-28,Jayapura,-2.533,140.7181,Consumer Goods,31,42174768,PT Khatulistiwa Trans Express,Truck,305000,10,10,On Time,11
CS-2024-0756,2024-06-05,Jakarta,-6.2088,106.8456,Automotive,13,32121046,PT Samudera Logistik Nusantara,Truck,215000,1,1,On Time,0
CS-2024-0757,2024-04-14,Jakarta,-6.2088,106.8456,Medical Supplies,15,37329348,PT Jaya Nusantara Logistik,Sea,175000,3,3,On Time,5
CS-2024-0758,2024-01-10,Bandung,-6.9175,107.6191,Automotive,29,39624799,PT Trans Khatulistiwa,Sea,245000,1,1,On Time,0
CS-2024-0759,2024-05-25,Bandung,-6.9175,107.6191,Consumer Goods,139,47243114,CV Persada Cargo,Truck,845000,3,1,Late,56
CS-2024-0760,2024-07-17,Surabaya,-7.2575,112.7521,Medical Supplies,29,44991944,CV Samudera Jaya,Sea,245000,2,2,On Time,0
CS-2024-0761,2024-05-29,Jayapura,-2.533,140.7181,Automotive,1,16013463,PT Jaya Nusantara Logistik,Sea,105000,15,15,On Time,15
CS-2024-0762,2024-09-05,Surabaya,-7.2575,112.7521,Industrial Parts,23,13010259,PT Khatulistiwa Trans Express,Sea,215000,2,2,On Time,0
CS-2024-0763,2024-01-21,Bandung,-6.9175,107.6191,Consumer Goods,34,36028463,CV Bahari Persada,Truck,320000,2,2,On Time,0
CS-2024-0764,2024-01-10,Palembang,-2.9761,104.7754,Medical Supplies,33,46423357,CV Bahari Persada,Truck,315000,6,6,On Time,3
CS-2024-0765,2024-05-21,Banjarmasin,-3.3194,114.5908,Industrial Parts,47,42496214,CV Bahari Persada,Truck,385000,4,4,On Time,0
CS-2024-0766,2024-04-25,Surabaya,-7.2575,112.7521,Consumer Goods,13,23436880,PT Jaya Nusantara Logistik,Sea,165000,1,1,On Time,1
CS-2024-0767,2024-09-23,Surabaya,-7.2575,112.7521,Consumer Goods,28,28506766,PT Khatulistiwa Trans Express,Sea,240000,1,1,On Time,0
CS-2024-0768,2024-11-05,Makassar,-5.1476,119.4327,Medical Supplies,97,30643233,CV Persada Cargo,Air,985000,8,5,Late,57
CS-2024-0769,2024-06-07,Makassar,-5.1476,119.4327,Consumer Goods,34,29361126,CV Samudera Jaya,Air,670000,5,5,On Time,3
CS-2024-0770,2024-09-29,Medan,3.5952,98.6722,Industrial Parts,41,12857105,CV Bahari Persada,Air,705000,4,4,On Time,1
CS-2024-0771,2024-07-29,Jakarta,-6.2088,106.8456,Medical Supplies,12,30229527,PT Trans Khatulistiwa,Sea,160000,3,3,On Time,0
CS-2024-0772,2024-02-24,Jayapura,-2.533,140.7181,Consumer Goods,30,12898127,PT Samudera Logistik Nusantara,Sea,250000,14,14,On Time,19
CS-2024-0773,2024-11-09,Bandung,-6.9175,107.6191,Consumer Goods,26,40521088,PT Khatulistiwa Trans Express,Air,630000,3,3,Damaged/Returned,0
CS-2024-0774,2024-12-18,Jakarta,-6.2088,106.8456,Automotive,127,9498401,CV Persada Cargo,Sea,735000,8,2,Late,62
CS-2024-0775,2024-08-30,Jayapura,-2.533,140.7181,Consumer Goods,17,11491517,PT Khatulistiwa Trans Express,Air,585000,10,10,On Time,10
CS-2024-0776,2024-05-18,Surabaya,-7.2575,112.7521,Automotive,49,15435360,PT Trans Khatulistiwa,Sea,345000,1,1,On Time,0
CS-2024-0777,2024-03-31,Surabaya,-7.2575,112.7521,Automotive,40,41910152,PT Jaya Nusantara Logistik,Sea,300000,2,2,On Time,0
CS-2024-0778,2024-08-06,Jakarta,-6.2088,106.8456,Automotive,120,3306913,CV Persada Cargo,Sea,700000,7,2,Late,64
CS-2024-0779,2024-10-19,Jakarta,-6.2088,106.8456,Industrial Parts,34,35440169,PT Samudera Logistik Nusantara,Truck,320000,7,2,Late,88
CS-2024-0780,2024-09-22,Jayapura,-2.533,140.7181,Automotive,19,49836429,PT Samudera Logistik Nusantara,Sea,195000,18,13,Late,100
CS-2024-0781,2024-05-29,Surabaya,-7.2575,112.7521,Automotive,39,27212004,CV Bahari Persada,Truck,345000,2,2,On Time,0
CS-2024-0782,2024-11-09,Surabaya,-7.2575,112.7521,Industrial Parts,137,46801959,CV Persada Cargo,Air,1185000,4,2,Late,63
CS-2024-0783,2024-02-27,Jakarta,-6.2088,106.8456,Consumer Goods,34,39788731,PT Trans Khatulistiwa,Sea,270000,1,1,On Time,0
CS-2024-0784,2024-08-18,Jayapura,-2.533,140.7181,Industrial Parts,16,12504338,PT Jaya Nusantara Logistik,Sea,180000,15,15,On Time,17
CS-2024-0785,2024-02-16,Makassar,-5.1476,119.4327,Medical Supplies,21,22248290,PT Trans Khatulistiwa,Sea,205000,5,5,On Time,0
CS-2024-0786,2024-02-16,Palembang,-2.9761,104.7754,Industrial Parts,30,47894072,PT Jaya Nusantara Logistik,Sea,250000,6,6,On Time,1
CS-2024-0787,2024-09-18,Banjarmasin,-3.3194,114.5908,Consumer Goods,101,25912692,CV Persada Cargo,Truck,655000,8,4,Late,64
CS-2024-0788,2024-12-03,Jayapura,-2.533,140.7181,Consumer Goods,56,11379963,CV Samudera Jaya,Air,780000,15,11,Late,50
CS-2024-0789,2024-08-02,Banjarmasin,-3.3194,114.5908,Medical Supplies,17,21271421,PT Trans Khatulistiwa,Truck,235000,6,6,On Time,0
CS-2024-0790,2024-03-08,Surabaya,-7.2575,112.7521,Consumer Goods,138,737088,CV Persada Cargo,Truck,840000,6,1,Late,62
CS-2024-0791,2024-10-05,Palembang,-2.9761,104.7754,Industrial Parts,21,41301110,PT Jaya Nusantara Logistik,Air,605000,5,5,On Time,2
CS-2024-0792,2024-08-20,Surabaya,-7.2575,112.7521,Automotive,10,30153753,PT Samudera Logistik Nusantara,Sea,150000,3,3,Damaged/Returned,3
CS-2024-0793,2024-05-22,Surabaya,-7.2575,112.7521,Consumer Goods,38,3782885,PT Khatulistiwa Trans Express,Air,690000,1,1,On Time,0
CS-2024-0794,2024-03-15,Jakarta,-6.2088,106.8456,Industrial Parts,122,45261380,CV Persada Cargo,Sea,710000,4,2,Late,55
CS-2024-0795,2024-02-25,Jakarta,-6.2088,106.8456,Automotive,33,12462047,PT Khatulistiwa Trans Express,Sea,265000,2,2,On Time,4
CS-2024-0796,2024-10-20,Makassar,-5.1476,119.4327,Consumer Goods,27,31057204,PT Trans Khatulistiwa,Sea,235000,6,6,On Time,0
CS-2024-0797,2024-06-02,Surabaya,-7.2575,112.7521,Medical Supplies,34,25234275,PT Jaya Nusantara Logistik,Air,670000,2,2,On Time,0
CS-2024-0798,2024-05-29,Banjarmasin,-3.3194,114.5908,Automotive,33,9529215,PT Samudera Logistik Nusantara,Sea,265000,6,6,On Time,1
CS-2024-0799,2024-09-25,Denpasar,-8.6705,115.2126,Consumer Goods,42,47196327,PT Khatulistiwa Trans Express,Sea,310000,4,4,On Time,5
CS-2024-0800,2024-09-27,Bandung,-6.9175,107.6191,Industrial Parts,17,32958073,PT Trans Khatulistiwa,Sea,185000,3,3,On Time,0
CS-2024-0801,2024-08-06,Banjarmasin,-3.3194,114.5908,Medical Supplies,96,17925490,CV Persada Cargo,Sea,580000,11,6,Late,63
CS-2024-0802,2024-11-19,Makassar,-5.1476,119.4327,Automotive,41,33551414,CV Samudera Jaya,Air,705000,5,5,On Time,0
CS-2024-0803,2024-01-01,Jakarta,-6.2088,106.8456,Industrial Parts,34,2109726,PT Jaya Nusantara Logistik,Sea,270000,1,1,On Time,0
CS-2024-0804,2024-11-11,Palembang,-2.9761,104.7754,Automotive,30,28285830,PT Samudera Logistik Nusantara,Truck,300000,14,6,Late,85
CS-2024-0805,2024-11-23,Jakarta,-6.2088,106.8456,Consumer Goods,28,46806261,CV Bahari Persada,Truck,290000,1,1,On Time,3
CS-2024-0806,2024-10-08,Jayapura,-2.533,140.7181,Medical Supplies,28,911462,PT Samudera Logistik Nusantara,Sea,240000,22,12,Late,100
CS-2024-0807,2024-10-18,Banjarmasin,-3.3194,114.5908,Industrial Parts,30,12286268,PT Khatulistiwa Trans Express,Truck,300000,6,6,On Time,2
CS-2024-0808,2024-08-30,Banjarmasin,-3.3194,114.5908,Industrial Parts,7,43828987,PT Khatulistiwa Trans Express,Truck,185000,5,5,On Time,3
CS-2024-0809,2024-06-20,Jayapura,-2.533,140.7181,Automotive,64,28279919,PT Trans Khatulistiwa,Air,820000,14,14,On Time,20
CS-2024-0810,2024-06-10,Bandung,-6.9175,107.6191,Industrial Parts,125,14476257,CV Persada Cargo,Sea,725000,4,2,Late,57
CS-2024-0811,2024-05-23,Surabaya,-7.2575,112.7521,Industrial Parts,57,23260133,PT Jaya Nusantara Logistik,Sea,385000,3,3,On Time,4
CS-2024-0812,2024-11-06,Denpasar,-8.6705,115.2126,Automotive,120,13074785,CV Persada Cargo,Air,1100000,8,6,Late,59
CS-2024-0813,2024-07-30,Makassar,-5.1476,119.4327,Industrial Parts,20,33856758,PT Khatulistiwa Trans Express,Truck,250000,7,7,On Time,0
CS-2024-0814,2024-04-20,Bandung,-6.9175,107.6191,Medical Supplies,37,12244906,PT Samudera Logistik Nusantara,Truck,335000,1,1,On Time,0
CS-2024-0815,2024-08-15,Jakarta,-6.2088,106.8456,Industrial Parts,123,32890978,CV Persada Cargo,Air,1115000,6,1,Late,63
CS-2024-0816,2024-06-07,Morotai,2.3271,128.49,Medical Supplies,16,10116367,CV Bahari Persada,Air,580000,14,14,On Time,12
CS-2024-0817,2024-04-15,Jakarta,-6.2088,106.8456,Industrial Parts,49,31327692,PT Jaya Nusantara Logistik,Sea,345000,3,3,On Time,0
CS-2024-0818,2024-01-23,Jakarta,-6.2088,106.8456,Industrial Parts,23,22866696,PT Jaya Nusantara Logistik,Air,615000,1,1,On Time,5
CS-2024-0819,2024-06-08,Medan,3.5952,98.6722,Industrial Parts,40,39259384,CV Samudera Jaya,Truck,350000,5,5,On Time,0
CS-2024-0820,2024-05-26,Jakarta,-6.2088,106.8456,Medical Supplies,51,36220424,CV Bahari Persada,Truck,405000,3,3,On Time,0
CS-2024-0821,2024-03-21,Surabaya,-7.2575,112.7521,Medical Supplies,34,8181307,PT Samudera Logistik Nusantara,Sea,270000,3,3,On Time,0
CS-2024-0822,2024-10-04,Jakarta,-6.2088,106.8456,Medical Supplies,51,37367305,CV Bahari Persada,Truck,405000,1,1,On Time,0
CS-2024-0823,2024-10-20,Jayapura,-2.533,140.7181,Consumer Goods,8,11994069,PT Samudera Logistik Nusantara,Truck,190000,24,14,Late,100
CS-2024-0824,2024-08-15,Jakarta,-6.2088,106.8456,Industrial Parts,13,9229118,PT Samudera Logistik Nusantara,Truck,215000,3,3,On Time,1
CS-2024-0825,2024-01-28,Surabaya,-7.2575,112.7521,Industrial Parts,17,29119631,PT Jaya Nusantara Logistik,Air,585000,3,3,On Time,4
CS-2024-0826,2024-11-18,Jayapura,-2.533,140.7181,Automotive,1,41860222,CV Bahari Persada,Truck,155000,12,12,On Time,20
CS-2024-0827,2024-09-30,Denpasar,-8.6705,115.2126,Industrial Parts,139,31752286,CV Persada Cargo,Air,1195000,6,4,Late,62
CS-2024-0828,2024-06-07,Surabaya,-7.2575,112.7521,Automotive,51,32077799,PT Khatulistiwa Trans Express,Air,755000,1,1,On Time,4
CS-2024-0829,2024-05-12,Makassar,-5.1476,119.4327,Medical Supplies,47,26811836,PT Khatulistiwa Trans Express,Sea,335000,6,6,On Time,0
CS-2024-0830,2024-08-20,Jakarta,-6.2088,106.8456,Automotive,21,2530991,PT Samudera Logistik Nusantara,Truck,255000,1,1,On Time,2
CS-2024-0831,2024-03-28,Medan,3.5952,98.6722,Medical Supplies,145,23895186,CV Persada Cargo,Sea,825000,7,5,Late,61
CS-2024-0832,2024-12-31,Jakarta,-6.2088,106.8456,Industrial Parts,118,22368747,CV Persada Cargo,Sea,690000,9,1,Late,64
CS-2024-0833,2024-07-30,Medan,3.5952,98.6722,Consumer Goods,57,42166205,PT Khatulistiwa Trans Express,Sea,385000,5,5,On Time,1
CS-2024-0834,2024-02-03,Medan,3.5952,98.6722,Medical Supplies,58,14474625,CV Samudera Jaya,Sea,390000,7,7,On Time,1
CS-2024-0835,2024-10-17,Makassar,-5.1476,119.4327,Medical Supplies,20,37042580,PT Trans Khatulistiwa,Air,600000,5,5,On Time,0
CS-2024-0836,2024-12-30,Banjarmasin,-3.3194,114.5908,Automotive,121,8172077,CV Persada Cargo,Sea,705000,12,7,Late,57
CS-2024-0837,2024-06-06,Bandung,-6.9175,107.6191,Automotive,128,5171289,CV Persada Cargo,Air,1140000,7,3,Late,62
CS-2024-0838,2024-11-26,Makassar,-5.1476,119.4327,Industrial Parts,20,6575567,PT Khatulistiwa Trans Express,Air,600000,4,4,On Time,5
CS-2024-0839,2024-03-17,Banjarmasin,-3.3194,114.5908,Automotive,1,36151974,CV Bahari Persada,Truck,155000,7,7,On Time,5
CS-2024-0840,2024-06-11,Jakarta,-6.2088,106.8456,Medical Supplies,42,38770601,CV Samudera Jaya,Sea,310000,2,2,On Time,1
